Dataset,SiteCode,POC,Date,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammSO4f_Val,ECf_Val,OMCf_Val,RCTM_Val,MF_Val,CM_calculated_Val,RCFM_Val,SeaSaltf_Val,SOILf_Val
IMPAER,GRGU1,1,07/20/2016,44.3082,-71.2177,453.5,NH,0.03389,0.39962,0.10205,2.49345,6.15459,4.33697,3.05584,3.09875,0.00695,0.0628
IMPAER,GRGU1,1,07/23/2016,44.3082,-71.2177,453.5,NH,0.03344,0.41051,0.07292,2.28186,6.87947,3.7614,4.02832,2.85115,0.00468,0.04775
IMPAER,GRGU1,1,07/26/2016,44.3082,-71.2177,453.5,NH,0.04457,0.98359,0.08558,2.55883,9.03271,4.94212,5.25273,3.77998,0.00421,0.1032
IMPAER,GRGU1,1,07/29/2016,44.3082,-71.2177,453.5,NH,0.04365,1.10149,0.16036,5.55322,14.1145,8.9121,7.04233,7.07213,0.02552,0.18789
IMPAER,GRGU1,1,06/03/2017,44.3082,-71.2177,453.5,NH,0.01859,0.29564,0.02544,0.2828,1.51835,0.64883,0.8797,0.63865,0.00853,0.00765
IMPAER,GRGU1,1,06/06/2017,44.3082,-71.2177,453.5,NH,0.0604,0.3382,0.04808,0.62505,2.53494,1.13512,1.39871,1.13623,0.03098,0.03353
IMPAER,GRGU1,1,06/09/2017,44.3082,-71.2177,453.5,NH,0.07144,0.53525,0.05663,2.53746,7.83322,4.1511,4.45184,3.38138,0.00252,0.17808
IMPAER,GRGU1,1,06/12/2017,44.3082,-71.2177,453.5,NH,0.13208,3.2865,0.28816,5.45069,19.1646,12.12064,9.4917,9.67291,0.01134,0.50414
IMPAER,GRGU1,1,06/15/2017,44.3082,-71.2177,453.5,NH,0.09303,0.33107,0.09729,1.45582,7.8327,2.84126,5.57975,2.25295,0.00839,0.26734
IMPAER,GRGU1,1,06/18/2017,44.3082,-71.2177,453.5,NH,0.10791,1.1109,0.16292,2.47525,7.52998,4.61511,3.58923,3.94075,0.00176,0.082
IMPAER,GRGU1,1,06/21/2017,44.3082,-71.2177,453.5,NH,0.03879,0.65609,0.05625,0.89525,4.11384,2.34076,2.4016,1.71224,0.00464,0.06122
IMPAER,GRGU1,1,06/24/2017,44.3082,-71.2177,453.5,NH,0.03879,0.68156,0.11792,2.57252,10.2698,3.95159,6.73227,3.5375,-0.00124,0.12795
IMPAER,GRGU1,1,06/27/2017,44.3082,-71.2177,453.5,NH,0.03585,0.62648,0.10699,1.06713,4.27249,2.38633,2.3846,1.88789,0.00259,0.04885
IMPAER,GRGU1,1,06/30/2017,44.3082,-71.2177,453.5,NH,0.10702,1.12927,0.24227,5.59402,14.551,7.77706,7.37495,7.17609,0.01166,0.09184
IMPAER,GRGU1,1,07/03/2017,44.3082,-71.2177,453.5,NH,0.04736,0.83302,0.10057,1.92263,6.4839,3.38164,3.51903,2.96487,-0.00311,0.06441
IMPAER,GRGU1,1,07/06/2017,44.3082,-71.2177,453.5,NH,0.11618,0.72643,0.13738,3.21077,7.67898,5.55093,3.33636,4.34262,0.01253,0.13934
IMPAER,GRGU1,1,07/09/2017,44.3082,-71.2177,453.5,NH,0.02246,0.43926,0.06913,2.30227,5.73988,3.38852,2.84955,2.89033,0.00729,0.04993
IMPAER,GRGU1,1,07/12/2017,44.3082,-71.2177,453.5,NH,0.05046,1.15242,0.12689,2.70954,8.36612,5.5291,4.15801,4.20811,0.00934,0.15946
IMPAER,GRGU1,1,07/15/2017,44.3082,-71.2177,453.5,NH,0.03855,0.42467,0.1013,1.92929,5.94057,2.57349,3.42146,2.51911,0.00373,0.02157
IMPAER,GRGU1,1,07/18/2017,44.3082,-71.2177,453.5,NH,0.07528,1.01563,0.1291,3.18764,9.37575,5.3195,4.86598,4.50977,0.01451,0.08761
IMPAER,GRGU1,1,07/21/2017,44.3082,-71.2177,453.5,NH,0.0513,1.4017,0.20302,6.14995,16.8895,9.76182,8.80444,8.08509,0.01271,0.2664
IMPAER,GRGU1,1,07/24/2017,44.3082,-71.2177,453.5,NH,0.04293,0.17777,0.08872,1.92953,4.62759,2.53819,2.30237,2.32522,0.00612,0.08015
IMPAER,GRGU1,1,07/27/2017,44.3082,-71.2177,453.5,NH,0.04296,0.5743,0.14954,2.10987,5.70379,3.63167,2.74894,2.95485,-0.00256,0.08074
IMPAER,GRGU1,1,07/30/2017,44.3082,-71.2177,453.5,NH,0.07296,0.33913,0.0739,1.17601,5.59977,2.33116,3.76439,1.83538,0.02758,0.1458
IMPAER,GRGU1,1,06/01/2018,44.3082,-71.2177,453.5,NH,0.06356,0.77704,0.13644,2.19274,7.54496,3.60569,4.26301,3.28195,0.00639,0.10578
IMPAER,GRGU1,1,06/04/2018,44.3082,-71.2177,453.5,NH,0.03235,0.16943,0.03117,0.37195,1.83195,0.90495,1.0899,0.74205,0.10528,0.03187
IMPAER,GRGU1,1,06/07/2018,44.3082,-71.2177,453.5,NH,0.04284,0.49499,0.12558,1.1696,4.31255,2.24967,2.4027,1.90985,0.0034,0.07343
IMPAER,GRGU1,1,06/10/2018,44.3082,-71.2177,453.5,NH,0.03335,0.34731,0.06696,0.79281,3.07943,1.87825,1.66131,1.41812,-0.00178,0.17948
IMPAER,GRGU1,1,06/13/2018,44.3082,-71.2177,453.5,NH,0.17165,0.94194,0.14902,1.94301,9.21397,5.05332,5.43104,3.78293,0.00925,0.56806
IMPAER,GRGU1,1,06/16/2018,44.3082,-71.2177,453.5,NH,0.04217,0.26616,0.08904,2.29304,8.22997,3.72466,5.27644,2.95353,0.00778,0.25534
IMPAER,GRGU1,1,06/19/2018,44.3082,-71.2177,453.5,NH,0.0598,0.41278,0.09119,1.49414,5.33263,2.57314,3.12321,2.20942,0.00569,0.14582
IMPAER,GRGU1,1,06/22/2018,44.3082,-71.2177,453.5,NH,0.05114,0.2981,0.07578,1.80932,7.48029,3.26066,4.90053,2.57976,0.00427,0.34115
IMPAER,GRGU1,1,06/25/2018,44.3082,-71.2177,453.5,NH,0.04405,0.34077,0.04092,1.53833,4.47998,2.76804,2.40653,2.07345,0.00781,0.10156
IMPAER,GRGU1,1,06/28/2018,44.3082,-71.2177,453.5,NH,0.00333,0.06205,0.08561,1.05125,4.13599,1.07559,2.92392,1.21207,0.0054,0.00443
IMPAER,GRGU1,1,07/01/2018,44.3082,-71.2177,453.5,NH,0.10414,2.41194,0.23838,3.8448,11.8791,9.35311,5.01604,6.8631,0.0137,0.25013
IMPAER,GRGU1,1,07/04/2018,44.3082,-71.2177,453.5,NH,0.02325,0.47476,0.08362,3.46675,8.18087,5.53329,3.97374,4.20713,0.00499,0.15377
IMPAER,GRGU1,1,07/07/2018,44.3082,-71.2177,453.5,NH,0.01849,0.27889,0.04151,0.98239,2.73641,1.89011,1.34581,1.3906,0.00121,0.06812
IMPAER,GRGU1,1,07/10/2018,44.3082,-71.2177,453.5,NH,0.06158,1.06989,0.32332,3.71038,10.2559,6.62463,4.84765,5.40824,-0.00175,0.24482
IMPAER,GRGU1,1,07/13/2018,44.3082,-71.2177,453.5,NH,0.06969,0.70451,0.33966,5.1304,13.5876,8.23579,6.91546,6.67217,0.00144,0.42648
IMPAER,GRGU1,1,07/16/2018,44.3082,-71.2177,453.5,NH,0.04635,0.8553,0.33479,5.48156,11.5752,8.97305,4.68458,6.89065,0.00484,0.1678
IMPAER,GRGU1,1,07/19/2018,44.3082,-71.2177,453.5,NH,0.04067,0.22476,0.10402,1.30185,5.03735,2.35838,3.13035,1.907,-0.00162,0.23732
IMPAER,GRGU1,1,07/22/2018,44.3082,-71.2177,453.5,NH,0.03535,0.33204,0.13154,1.39097,4.21348,3.01206,2.19712,2.01636,0.00837,0.1181
IMPAER,GRGU1,1,07/25/2018,44.3082,-71.2177,453.5,NH,0.15496,0.74475,0.07049,0.75805,5.40829,2.68115,3.34269,2.0656,0.30629,0.03106
IMPAER,GRGU1,1,07/28/2018,44.3082,-71.2177,453.5,NH,0.03996,1.49794,0.20141,3.26738,11.2474,7.09727,6.14401,5.10342,0.01553,0.08119
IMPAER,GRGU1,1,07/31/2018,44.3082,-71.2177,453.5,NH,0.02817,0.67612,0.13192,3.35052,10.3508,5.94891,6.10946,4.24137,0.00238,0.05226
IMPAER,GRGU1,1,06/02/2019,44.3082,-71.2177,453.5,NH,0.17485,0.80882,0.27033,1.90066,5.55067,3.65978,2.25206,3.29861,0.01069,0.13327
IMPAER,GRGU1,1,06/05/2019,44.3082,-71.2177,453.5,NH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,GRGU1,1,06/08/2019,44.3082,-71.2177,453.5,NH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,GRGU1,1,06/11/2019,44.3082,-71.2177,453.5,NH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,GRGU1,1,06/14/2019,44.3082,-71.2177,453.5,NH,0.0321,0.17803,0.07763,0.43081,2.18492,0.79013,1.4502,0.73472,0.00112,0.01503
IMPAER,GRGU1,1,06/17/2019,44.3082,-71.2177,453.5,NH,0.04479,0.53153,0.24739,1.27422,8.87494,2.74216,6.50625,2.36869,0.00342,0.26734
IMPAER,GRGU1,1,06/20/2019,44.3082,-71.2177,453.5,NH,0.06233,0.40657,0.14421,1.35434,3.60644,2.0142,1.55259,2.05385,-0.00027,0.08667
IMPAER,GRGU1,1,06/23/2019,44.3082,-71.2177,453.5,NH,0.03647,0.39936,0.11961,2.64692,6.62055,3.79057,3.24319,3.37736,-0.00207,0.17708
IMPAER,GRGU1,1,06/26/2019,44.3082,-71.2177,453.5,NH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,GRGU1,1,06/29/2019,44.3082,-71.2177,453.5,NH,0.04067,1.05491,0.11023,1.68703,5.66894,3.83006,2.61877,3.05017,0.01386,0.14346
IMPAER,GRGU1,1,07/02/2019,44.3082,-71.2177,453.5,NH,0.04207,0.64063,0.22311,3.85837,10.0656,5.47641,5.10774,4.95789,0.00257,0.19114
IMPAER,GRGU1,1,07/05/2019,44.3082,-71.2177,453.5,NH,0.04427,1.08376,0.4316,7.84746,15.1824,11.28037,5.58008,9.60235,0.00004,0.19522
IMPAER,GRGU1,1,07/08/2019,44.3082,-71.2177,453.5,NH,0.03379,0.31523,0.05941,1.81552,6.80077,2.53194,4.35521,2.44556,-0.00383,0.22545
IMPAER,GRGU1,1,07/11/2019,44.3082,-71.2177,453.5,NH,0.08008,0.91014,0.49738,7.37041,20.8094,11.57056,11.4852,9.32428,0.02745,0.43882
IMPAER,GRGU1,1,07/14/2019,44.3082,-71.2177,453.5,NH,0.03635,0.94431,0.17083,2.66816,6.99226,4.56022,3.08793,3.90433,0.03134,0.05334
IMPAER,GRGU1,1,07/17/2019,44.3082,-71.2177,453.5,NH,0.08638,1.08801,0.15016,2.77123,11.0407,5.29045,5.82019,5.22053,0.02047,1.10429
IMPAER,GRGU1,1,07/20/2019,44.3082,-71.2177,453.5,NH,0.09338,2.2857,0.22036,2.63608,9.82272,6.4629,4.29753,5.52519,0.02423,0.26543
IMPAER,GRGU1,1,07/23/2019,44.3082,-71.2177,453.5,NH,0.04252,0.50185,0.25751,2.73379,7.15101,3.61264,3.5303,3.62071,0.02986,0.05518
IMPAER,GRGU1,1,07/26/2019,44.3082,-71.2177,453.5,NH,0.03686,0.64186,0.1747,2.9389,7.49783,4.90211,3.54797,3.94986,0.022,0.13555
IMPAER,GRGU1,1,07/29/2019,44.3082,-71.2177,453.5,NH,0.09036,1.69969,0.27583,3.28126,10.6909,6.47311,5.16061,5.53027,0.02671,0.15641
IMPAER,GRGU1,1,06/02/2020,44.3082,-71.2177,453.5,NH,0.02314,0.3135,0.19816,0.91055,10.4367,1.67086,8.61031,1.82636,0.03256,0.34845
IMPAER,GRGU1,1,06/05/2020,44.3082,-71.2177,453.5,NH,0.08137,1.02472,0.84123,2.33915,15.5406,6.15538,10.5295,5.0111,0.01642,0.70821
IMPAER,GRGU1,1,06/08/2020,44.3082,-71.2177,453.5,NH,0.04054,0.35529,0.11133,0.79888,6.63905,1.69244,5.0705,1.56855,0.01681,0.2457
IMPAER,GRGU1,1,06/11/2020,44.3082,-71.2177,453.5,NH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,GRGU1,1,06/14/2020,44.3082,-71.2177,453.5,NH,0.02278,0.3669,0.07043,0.63261,5.96579,1.38431,4.63643,1.32936,0.00297,0.23366
IMPAER,GRGU1,1,06/17/2020,44.3082,-71.2177,453.5,NH,0.04103,0.34704,0.23566,1.97523,22.3832,3.58194,18.7637,3.61951,0.01973,1.00082
IMPAER,GRGU1,1,06/20/2020,44.3082,-71.2177,453.5,NH,0.05593,0.66528,0.12823,2.77301,11.5279,3.82654,7.56487,3.96298,0.01507,0.32547
IMPAER,GRGU1,1,06/23/2020,44.3082,-71.2177,453.5,NH,0.10364,1.21373,0.24107,3.28172,9.79379,5.17521,4.71591,5.07788,0.01627,0.22145
IMPAER,GRGU1,1,06/26/2020,44.3082,-71.2177,453.5,NH,0.04718,0.577,0.0992,1.66248,12.1796,3.03212,9.2943,2.88533,0.01852,0.48095
IMPAER,GRGU1,1,06/29/2020,44.3082,-71.2177,453.5,NH,0.01166,0.3484,0.05767,1.33976,2.76612,1.89248,0.95863,1.80749,0.01433,0.03568
IMPAER,GRGU1,1,07/02/2020,44.3082,-71.2177,453.5,NH,0.0616,0.47513,0.16182,4.16556,10.3129,5.75529,5.16498,5.14788,0.00869,0.27507
IMPAER,GRGU1,1,07/05/2020,44.3082,-71.2177,453.5,NH,0.05426,0.48022,0.18495,2.90974,6.2653,3.97104,2.50384,3.76146,0.00353,0.12877
IMPAER,GRGU1,1,07/08/2020,44.3082,-71.2177,453.5,NH,0.12867,0.93483,0.21966,2.25733,13.2329,3.09244,9.20614,4.02672,0.03028,0.45596
IMPAER,GRGU1,1,07/11/2020,44.3082,-71.2177,453.5,NH,0.11508,0.58825,0.11981,1.69812,5.555,2.86025,2.75981,2.79519,0.03958,0.23434
IMPAER,GRGU1,1,07/14/2020,44.3082,-71.2177,453.5,NH,0.02868,0.32044,0.09787,1.75513,6.71215,2.19536,4.45822,2.25393,0.00637,0.04544
IMPAER,GRGU1,1,07/17/2020,44.3082,-71.2177,453.5,NH,0.12968,0.51055,0.08576,1.36287,5.3796,2.35089,3.17366,2.20594,0.07319,0.04389
IMPAER,GRGU1,1,07/20/2020,44.3082,-71.2177,453.5,NH,0.07221,1.22864,0.09012,2.05762,8.86411,4.49102,4.88974,3.97437,0.0074,0.51837
IMPAER,GRGU1,1,07/23/2020,44.3082,-71.2177,453.5,NH,0.06833,0.70212,0.21841,2.43853,8.44145,3.63644,4.89255,3.5489,0.01463,0.10688
IMPAER,GRGU1,1,07/26/2020,44.3082,-71.2177,453.5,NH,0.09364,1.32516,0.14414,2.35435,9.57108,4.9847,5.39188,4.1792,0.01238,0.24953
IMPAER,GRGU1,1,07/29/2020,44.3082,-71.2177,453.5,NH,0.04074,0.70089,0.10387,1.94722,7.7089,3.22445,4.74115,2.96775,0.02194,0.15308
IMPAER,GRGU1,1,06/03/2021,44.3082,-71.2177,453.5,NH,0.08968,1.12817,0.26653,2.92736,7.23636,5.16026,2.59797,4.63839,0.0119,0.21475
IMPAER,GRGU1,1,06/06/2021,44.3082,-71.2177,453.5,NH,0.13573,2.90005,0.27126,3.51869,14.3972,8.17387,7.12326,7.27395,0.01827,0.42994
IMPAER,GRGU1,1,06/09/2021,44.3082,-71.2177,453.5,NH,0.05089,0.66819,0.14613,1.91221,7.18566,3.44252,4.07842,3.10724,0.00538,0.32443
IMPAER,GRGU1,1,06/12/2021,44.3082,-71.2177,453.5,NH,0.08353,0.51619,0.13889,1.90355,7.08562,3.68038,4.00818,3.07744,0.00464,0.43064
IMPAER,GRGU1,1,06/15/2021,44.3082,-71.2177,453.5,NH,0.03664,0.25451,0.09363,1.08518,4.07483,2.01898,2.49875,1.57608,0.00936,0.09676
IMPAER,GRGU1,1,06/18/2021,44.3082,-71.2177,453.5,NH,0.03315,0.37025,0.10464,1.77502,4.85139,2.9945,2.3477,2.50369,0.00344,0.21719
IMPAER,GRGU1,1,06/21/2021,44.3082,-71.2177,453.5,NH,0.12537,1.39347,0.22942,3.13,9.55684,6.58749,3.78232,5.77452,0.01503,0.88123
IMPAER,GRGU1,1,06/24/2021,44.3082,-71.2177,453.5,NH,0.03769,0.24544,0.09376,1.23584,3.48835,1.91044,1.77395,1.7144,0.00981,0.09185
IMPAER,GRGU1,1,06/27/2021,44.3082,-71.2177,453.5,NH,0.16137,1.54634,0.11904,2.29615,7.62977,5.62391,2.97679,4.65298,0.02214,0.50795
IMPAER,GRGU1,1,06/30/2021,44.3082,-71.2177,453.5,NH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,GRGU1,1,07/03/2021,44.3082,-71.2177,453.5,NH,0.01197,0.34981,0.06564,0.59497,2.57661,1.2572,1.52308,1.05353,0.01991,0.01122
IMPAER,GRGU1,1,07/06/2021,44.3082,-71.2177,453.5,NH,0.05953,1.00144,0.32241,5.02976,12.4673,7.66177,5.90939,6.55787,0.01631,0.12841
IMPAER,GRGU1,1,07/09/2021,44.3082,-71.2177,453.5,NH,0.03771,0.28991,0.10993,1.2625,3.94563,1.8589,2.14308,1.80255,0.00891,0.0936
IMPAER,GRGU1,1,07/12/2021,44.3082,-71.2177,453.5,NH,0.0403,0.47818,0.24244,4.01008,8.98302,5.54201,4.07688,4.90614,0.01147,0.12368
IMPAER,GRGU1,1,07/15/2021,44.3082,-71.2177,453.5,NH,0.03744,0.91129,0.19125,2.68983,8.52465,4.53512,4.51574,4.00891,0.01629,0.1628
IMPAER,GRGU1,1,07/18/2021,44.3082,-71.2177,453.5,NH,0.01582,0.31048,0.18191,3.10579,5.97956,3.3247,2.32508,3.65448,0.0169,0.02358
IMPAER,GRGU1,1,07/21/2021,44.3082,-71.2177,453.5,NH,0.04714,0.55473,0.40318,6.77781,10.7994,9.13806,2.95393,7.84546,0.01145,0.05114
IMPAER,GRGU1,1,07/24/2021,44.3082,-71.2177,453.5,NH,0.02157,0.22066,0.15088,2.11023,6.1442,2.91722,3.57992,2.56428,0.01152,0.04942
IMPAER,GRGU1,1,07/27/2021,44.3082,-71.2177,453.5,NH,0.02875,0.60807,0.44722,9.63731,16.0713,12.98456,5.28256,10.7888,0.01478,0.05262
IMPAER,GRGU1,1,07/30/2021,44.3082,-71.2177,453.5,NH,0.0682,0.355,0.1248,2.05945,5.25872,3.14657,2.56686,2.69186,0.02144,0.06296
IMPAER,GRGU1,1,06/01/2022,44.3082,-71.2177,453.5,NH,0.05431,0.25325,0.07905,0.99157,3.23826,1.48273,1.69442,1.54384,0.01508,0.15058
IMPAER,GRGU1,1,06/04/2022,44.3082,-71.2177,453.5,NH,0.04441,0.34951,0.08107,1.85861,5.65015,2.97783,3.18082,2.46933,0.01624,0.11949
IMPAER,GRGU1,1,06/07/2022,44.3082,-71.2177,453.5,NH,0.12785,0.5214,0.12788,1.88834,6.90233,3.22606,3.94682,2.95551,0.04394,0.24609
IMPAER,GRGU1,1,06/10/2022,44.3082,-71.2177,453.5,NH,0.03585,0.34002,0.12048,1.28632,4.56777,2.00164,2.68825,1.87952,0.01361,0.08324
IMPAER,GRGU1,1,06/13/2022,44.3082,-71.2177,453.5,NH,0.06075,0.92549,0.13312,1.55603,5.12261,3.49479,2.29453,2.82808,0.01287,0.13982
IMPAER,GRGU1,1,06/16/2022,44.3082,-71.2177,453.5,NH,0.13518,0.47608,0.10077,1.69423,-999,-999,-999,-999,0.01507,-999
IMPAER,GRGU1,1,06/19/2022,44.3082,-71.2177,453.5,NH,0.04685,0.53256,0.06985,0.66161,3.38291,1.77819,1.97744,1.40547,0.02882,0.06578
IMPAER,GRGU1,1,06/22/2022,44.3082,-71.2177,453.5,NH,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,GRGU1,1,06/25/2022,44.3082,-71.2177,453.5,NH,0.04368,0.67596,0.20725,3.24182,7.7037,4.99716,3.34632,4.35738,0.01636,0.17231
IMPAER,GRGU1,1,06/28/2022,44.3082,-71.2177,453.5,NH,0.02826,0.39894,0.07893,0.89764,2.80623,1.55641,1.33138,1.47485,0.01208,0.05899
IMPAER,GRGU1,1,07/01/2022,44.3082,-71.2177,453.5,NH,0.06659,1.30369,0.19324,2.49185,7.41559,5.30299,3.10075,4.31484,0.0112,0.24827
IMPAER,GRGU1,1,07/04/2022,44.3082,-71.2177,453.5,NH,0.04231,0.23966,0.09764,1.38256,3.67717,2.10263,1.81665,1.86052,0.01159,0.08675
IMPAER,GRGU1,1,07/07/2022,44.3082,-71.2177,453.5,NH,0.02766,0.30949,0.08151,1.54508,4.04641,3.00011,1.97739,2.06902,0.01193,0.09335
IMPAER,GRGU1,1,07/10/2022,44.3082,-71.2177,453.5,NH,0.04371,0.25059,0.10005,1.80481,3.9016,2.91886,1.5884,2.3132,0.01782,0.09622
IMPAER,GRGU1,1,07/13/2022,44.3082,-71.2177,453.5,NH,0.04854,0.36794,0.10172,2.58635,6.35021,4.02,3.1827,3.16751,0.01548,0.0475
IMPAER,GRGU1,1,07/16/2022,44.3082,-71.2177,453.5,NH,0.04541,0.4917,0.17987,2.31494,6.12517,3.86117,2.92916,3.19601,0.01489,0.1492
IMPAER,GRGU1,1,07/19/2022,44.3082,-71.2177,453.5,NH,0.0463,0.83354,0.26429,4.10873,8.56895,6.99582,3.16671,5.40224,0.018,0.13138
IMPAER,GRGU1,1,07/22/2022,44.3082,-71.2177,453.5,NH,0.03944,0.59159,0.20773,3.91376,7.16673,6.46771,2.26068,4.90605,0.01499,0.13855
IMPAER,GRGU1,1,07/25/2022,44.3082,-71.2177,453.5,NH,0.04282,0.59289,0.12862,1.91214,6.32777,3.7316,3.4492,2.87857,0.01202,0.19008
IMPAER,GRGU1,1,07/28/2022,44.3082,-71.2177,453.5,NH,0.07194,1.24007,0.1824,2.20248,6.05398,5.14508,2.15715,3.89683,0.01701,0.18292
IMPAER,GRGU1,1,07/31/2022,44.3082,-71.2177,453.5,NH,0.02332,0.38731,0.03727,1.56884,4.96502,2.25233,2.84339,2.12163,0.01427,0.0906
IMPAER,GRGU1,1,06/02/2023,44.3082,-71.2177,453.5,NH,0.04898,1.02125,0.25036,4.60112,12.2132,8.50565,5.48632,6.72684,0.0149,0.79021
IMPAER,GRGU1,1,06/05/2023,44.3082,-71.2177,453.5,NH,0.04129,0.25534,-999,-999,-999,-999,-999,-999,0.01505,-999
IMPAER,GRGU1,1,06/08/2023,44.3082,-71.2177,453.5,NH,0.00909,0.03304,0.04834,0.3555,2.47971,0.75173,1.99155,0.48816,0.00977,0.0324
IMPAER,GRGU1,1,06/11/2023,44.3082,-71.2177,453.5,NH,0.02877,0.65322,0.15603,3.22535,8.16475,5.53041,4.00767,4.15708,0.01922,0.0745
IMPAER,GRGU1,1,06/14/2023,44.3082,-71.2177,453.5,NH,0.03344,0.32212,0.08873,1.77363,5.69065,3.18404,3.39179,2.29886,0.01154,0.0694
IMPAER,GRGU1,1,06/17/2023,44.3082,-71.2177,453.5,NH,0.04525,0.3828,0.09179,2.42498,5.30303,3.78176,2.31088,2.99215,0.01827,0.02906
IMPAER,GRGU1,1,06/20/2023,44.3082,-71.2177,453.5,NH,0.03547,0.25264,0.0547,1.72741,5.86061,2.53085,3.69392,2.16669,0.01008,0.08639
IMPAER,GRGU1,1,06/23/2023,44.3082,-71.2177,453.5,NH,0.02183,0.15949,0.0804,1.11028,5.34366,2.52124,3.85056,1.4931,0.00763,0.11348
IMPAER,GRGU1,1,06/26/2023,44.3082,-71.2177,453.5,NH,0.02464,0.21625,0.09422,1.71531,5.50513,2.38879,3.41606,2.08907,0.00855,0.0301
IMPAER,GRGU1,1,06/29/2023,44.3082,-71.2177,453.5,NH,0.01864,0.20892,0.06822,3.04495,16.8052,4.34641,13.4426,3.36259,0.0029,0.01897
IMPAER,GRGU1,1,07/02/2023,44.3082,-71.2177,453.5,NH,0.10111,0.82308,0.33902,6.31732,10.0842,9.98827,2.44672,7.63745,0.01078,0.04613
IMPAER,GRGU1,1,07/05/2023,44.3082,-71.2177,453.5,NH,0.04729,1.05907,0.2145,5.68762,14.6506,9.26125,7.48501,7.16558,0.01208,0.14502
IMPAER,GRGU1,1,07/08/2023,44.3082,-71.2177,453.5,NH,0.04391,0.70691,0.20977,3.86386,10.3593,6.45458,5.4356,4.92371,0.01132,0.08793
IMPAER,GRGU1,1,07/11/2023,44.3082,-71.2177,453.5,NH,0.02317,0.45321,0.12418,2.84047,7.62448,4.9773,4.0762,3.54828,0.01557,0.09168
IMPAER,GRGU1,1,07/14/2023,44.3082,-71.2177,453.5,NH,0.05459,0.50258,0.07692,2.46236,7.70872,4.10574,4.50082,3.2079,0.01273,0.09872
IMPAER,GRGU1,1,07/17/2023,44.3082,-71.2177,453.5,NH,0.03973,1.05263,0.53437,10.0007,18.6399,15.59638,6.87091,11.769,0.01168,0.12991
IMPAER,GRGU1,1,07/20/2023,44.3082,-71.2177,453.5,NH,0.04309,0.34415,0.11446,2.35066,7.32417,3.62718,4.32494,2.99923,0.01136,0.13552
IMPAER,GRGU1,1,07/23/2023,44.3082,-71.2177,453.5,NH,0.01624,0.22397,0.17954,3.34609,7.45493,4.46593,3.60584,3.84909,0.01517,0.06806
IMPAER,GRGU1,1,07/26/2023,44.3082,-71.2177,453.5,NH,0.06344,1.48434,0.51558,9.03622,17.1452,14.63196,5.91739,11.2279,0.01964,0.10862
IMPAER,GRGU1,1,07/29/2023,44.3082,-71.2177,453.5,NH,0.0367,0.86442,0.15474,3.66916,9.29539,6.01244,4.42721,4.86818,0.01228,0.13089
IMPAER,LOND1,1,06/02/2012,42.8624,-71.3801,124,NH,0.12668,0.48978,0.0496,0.90054,4.69116,2.0431,2.7604,1.93076,0.31878,0.04538
IMPAER,LOND1,1,06/05/2012,42.8624,-71.3801,124,NH,0.18615,0.53914,0.1301,1.1484,4.66185,2.3903,2.5321,2.12975,0.07092,0.05504
IMPAER,LOND1,1,06/08/2012,42.8624,-71.3801,124,NH,0.60669,0.7073,0.2647,2.21778,7.71163,4.2121,3.7128,3.99883,0.03636,0.166
IMPAER,LOND1,1,06/11/2012,42.8624,-71.3801,124,NH,0.2264,0.66426,0.2817,2.24334,8.32571,3.9347,4.6642,3.66151,0.03762,0.20819
IMPAER,LOND1,1,06/14/2012,42.8624,-71.3801,124,NH,0.11675,0.60101,0.3398,2.25882,10.8981,4.0331,7.4204,3.47771,0.04014,0.12119
IMPAER,LOND1,1,06/17/2012,42.8624,-71.3801,124,NH,0.51355,1.77554,0.2612,2.0133,9.65674,5.3538,4.4877,5.16904,0.51102,0.09443
IMPAER,LOND1,1,06/20/2012,42.8624,-71.3801,124,NH,0.34288,5.72921,0.5071,3.6657,17.2157,13.271,6.5309,10.6848,0.01908,0.42079
IMPAER,LOND1,1,06/23/2012,42.8624,-71.3801,124,NH,0.0912,1.15486,0.2892,3.20922,9.33335,5.5787,4.3668,4.96655,0.05832,0.16375
IMPAER,LOND1,1,06/26/2012,42.8624,-71.3801,124,NH,0.03973,0.286,0.0729,1.0314,3.68625,1.5347,2.1678,1.51845,0.05328,0.03514
IMPAER,LOND1,1,06/29/2012,42.8624,-71.3801,124,NH,0.17428,2.06168,0.5885,4.13478,12.3691,9.3249,5.0108,7.35834,0.02952,0.36959
IMPAER,LOND1,1,07/02/2012,42.8624,-71.3801,124,NH,0.08011,0.84521,0.2013,2.6019,6.51091,4.5653,2.6248,3.88611,0.02466,0.13293
IMPAER,LOND1,1,07/05/2012,42.8624,-71.3801,124,NH,0.1628,0.98409,0.2225,2.24298,9.97083,4.3247,6.1196,3.85123,0.11556,0.1233
