Dataset,SiteCode,POC,Date,Latitude,Longitude,Elevation,State,ALf_Val,ammNO3f_Val,ammSO4f_Val,ASf_Val,BRf_Val,CAf_Val,EC1f_Val,EC2f_Val,EC3f_Val,ECf_Val,OC1f_Val,OC2f_Val,OC3f_Val,OC4f_Val,OMCf_Val,OPf_Val,OPTf_Val,OCf_Val,TCf_Val,CHLf_Val,CLf_Val,CRf_Val,CUf_Val,fAbs_Val,RefF_405_Val,RefF_445_Val,RefF_532_Val,RefF_635_Val,RefF_780_Val,RefF_808_Val,RefF_980_Val,TransF_405_Val,TransF_445_Val,TransF_532_Val,TransF_635_Val,TransF_780_Val,TransF_808_Val,TransF_980_Val,FlowRate_Val,RefI_405_Val,RefI_445_Val,RefI_532_Val,RefI_635_Val,RefI_780_Val,RefI_808_Val,RefI_980_Val,TransI_405_Val,TransI_445_Val,TransI_532_Val,TransI_635_Val,TransI_780_Val,TransI_808_Val,TransI_980_Val,FEf_Val,PBf_Val,MGf_Val,MNf_Val,MT_Val,RCTM_Val,MF_Val,CM_calculated_Val,RCFM_Val,RefM_405_Val,RefM_445_Val,RefM_532_Val,RefM_635_Val,RefM_780_Val,RefM_808_Val,RefM_980_Val,TransM_405_Val,TransM_445_Val,TransM_532_Val,TransM_635_Val,TransM_780_Val,TransM_808_Val,TransM_980_Val,NIf_Val,NO3f_Val,N2f_Val,OP405TR_Val,OP445TR_Val,OP532TR_Val,OP780TR_Val,OP808TR_Val,OP980TR_Val,OP405TT_Val,OP445TT_Val,OP532TT_Val,OP780TT_Val,OP808TT_Val,OP980TT_Val,Pf_Val,Kf_Val,RBf_Val,SampDur_Val,SeaSaltf_Val,SEf_Val,SIf_Val,NAf_Val,SOILf_Val,SRf_Val,SO4f_Val,Sf_Val,TIf_Val,Vf_Val,ZNf_Val,ZRf_Val
IMPAER,MAVI1,1,06/14/2020,41.3309,-70.7846,2.5,MA,0.01621,0.19817,0.54534,0,0.00097,0.01368,0.1651,0.01525,0,0.09248,-0.03145,0.08655,0.30484,0.19296,1.15339,0.08787,0.11074,0.64077,0.73325,0.31138,0.12659,0.00008,0.00041,1.73,220.9,95.99,272.65,432.22,441.77,586.4,310.26,133.29,64.76,164.31,245.22,206.09,256.07,32.38,21.665,181.18,79.31,238.16,392.27,408.73,536.35,289.1,67.56,38.11,111.74,190.61,169.31,211.91,28.1,0.00792,0.00052,0.02203,0.0002,9.31118,9.62057,2.36161,6.94957,2.671,155.89,62.62,198.49,324.69,338.22,463.92,249.16,17.57,11.02,39.89,80.7,89.95,115.21,17.58,-0.00001,0.15362,0.00167,0.05851,0.08581,0.08031,0.09594,0.07187,0.08147,0.09349,0.09896,0.09998,0.10626,0.10378,0.11038,0.00031,0.02614,-0.00007,1440,0.56048,0.00014,0.0165,0.24548,0.12114,0.00049,0.39661,0.14063,0.00151,0,0.00171,-0.00014
IMPAER,MAVI1,1,06/17/2020,41.3309,-70.7846,2.5,MA,0.01468,0.15289,0.54054,0,0.00094,0.01112,0.13878,0.04098,0,0.08513,-0.03464,0.06516,0.18769,0.07389,0.69611,0.09463,0.12677,0.38673,0.47186,0.10375,0.00084,0.00014,0,0.67,304.28,343.34,476.35,337.38,523.45,342.98,317.17,148.4,186.16,510.58,301.36,538.91,292.37,68.68,21.77,291.66,332.33,457.29,321.58,500.22,330.42,306.53,106.6,143.2,436.17,268.88,492.27,264.53,63.03,0.01449,0.00084,0.01951,0.00018,7.89792,7.98234,1.76678,6.13114,1.8512,273.65,308.16,393.7,290.92,451.2,299.91,285.61,24.09,41.97,162.9,124.14,286.77,155.37,41.9,0.00004,0.11852,0.00449,0.0926,0.10265,0.1083,0.08355,0.08355,0.06947,0.13427,0.13331,0.13293,0.12163,0.11998,0.10271,0.00084,0.01187,0.00005,1440,0.18675,0.00023,0.04087,0.09513,0.18978,0.00022,0.39312,0.14336,0.0013,0,0.00072,-0.00053
IMPAER,MAVI1,1,06/20/2020,41.3309,-70.7846,2.5,MA,0.01158,0.52223,1.28946,0,0.00147,0.01437,0.23809,0.06179,0,0.15728,-0.04307,0.20173,0.30725,0.16402,1.39055,0.1426,0.22129,0.77253,0.9298,0.08073,0.00286,0.00025,0.00033,2.17,73.82,343.68,262.19,354.59,433.33,447.35,470.29,78.67,422.19,197.43,290.1,383.34,320.13,77.51,21.6675,56.93,278.77,224.65,308.45,385.69,396.85,427.42,35.1,217.17,121.3,205.09,289.13,241.41,61.36,0.01658,0.00053,0.02765,0.00037,9.01668,8.32824,4.358,4.65868,3.66956,46.07,226.68,187.34,258.14,326.83,341.43,374.74,3.54,30.09,22.29,52.94,105.66,91.52,30.93,0.00017,0.40483,0.0032,0.13224,0.14581,0.14997,0.13925,0.1311,0.1335,0.23641,0.23366,0.23078,0.20646,0.20322,0.18636,0.00001,0.02061,-0.00012,1440,0.14531,0.0004,0.02941,0.18985,0.16472,0.00046,0.93779,0.37645,0.00127,0.00026,0.00177,0.00055
IMPAER,MAVI1,1,06/23/2020,41.3309,-70.7846,2.5,MA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MAVI1,1,06/26/2020,41.3309,-70.7846,2.5,MA,0.01424,0.95029,1.86772,0,0.00158,0.03391,0.31983,0.0502,0,0.18199,-0.02614,0.19469,0.41427,0.18401,1.71877,0.18804,0.25385,0.95487,1.13686,0.32404,0.00548,0,0.00054,1.94,601.68,127.13,456.57,468.5,491.42,727.98,411.7,123.84,62.62,159.55,237.44,202.07,244.38,31.02,21.63,543.76,105.25,427.84,410.32,439.97,655.2,378.08,54.52,33.21,101.43,171.28,153.09,187.57,25.09,0.02502,0.00045,0.05931,0.00034,13.78977,13.066,6.27911,7.51066,5.55529,517.83,83.93,373.56,332.52,352.37,570.35,325.64,5.34,3.58,19.04,40.47,51.93,65.3,10.9,0.00017,0.73666,0,0.10632,0.18804,0.27288,0.20783,0.1573,0.16843,0.24813,0.2527,0.26203,0.23739,0.23821,0.22428,0.00002,0.0363,-0.00004,1440,0.58327,0.00078,0.04121,0.40602,0.25326,0.00074,1.35834,0.44965,0.0018,0.00015,0.00304,0.00042
IMPAER,MAVI1,1,06/29/2020,41.3309,-70.7846,2.5,MA,0.30963,0.41254,1.49029,0,0.00099,0.04516,0.20835,0.05739,0,0.05588,-0.01615,0.15379,0.35125,0.23598,1.68251,0.20986,0.17523,0.93473,0.99062,0.13561,0.00256,0.00043,0.00032,2.34,80.66,243.79,359.73,455.67,379.39,278.96,382.8,52.37,166.96,247.05,324.77,211.74,124.27,39.6,21.5375,71.99,223.32,324.57,425.54,345.65,264.49,334.84,30.32,105.26,173.46,251.97,169.34,102.2,31.39,0.18904,0.00012,0.05885,0.00299,9.44671,9.82202,6.56261,2.8841,6.93792,59.59,178.34,249.02,329.76,287.92,223.75,302.21,4.72,20.18,41.41,78.2,72.78,45.07,18.16,0.00023,0.3198,0,0.13852,0.1629,0.16562,0.12851,0.1629,0.04859,0.17783,0.17653,0.17735,0.15694,0.16169,0.11733,0.00005,0.08594,0.00041,1440,0.2441,0.00045,0.71719,0.20844,3.05259,0.00129,1.08385,0.38694,0.0281,0.00087,0.00138,0.00164
IMPAER,MAVI1,1,07/02/2020,41.3309,-70.7846,2.5,MA,0.01394,0.46383,0.5327,0,0.00112,0.01242,0.27959,0.04361,0,0.13948,0.00545,0.15894,0.47413,0.22965,1.8934,0.18372,0.21152,1.05189,1.19137,0.15783,0.00381,0.00012,0.00061,1.83,288.82,698.1,369.36,459.28,570.65,334.45,497.63,158.2,380.72,204.94,252.59,359.71,165.92,61.1,21.67,225.33,580.97,318.55,408.42,493.74,288.24,438.92,84.35,221.36,135.95,185.41,274.14,127.06,49.29,0.01558,0.00062,0.02923,0.00024,7.48852,7.87788,3.08698,4.40154,3.47634,167.5,446.41,250.45,329.49,391.57,235.19,375.07,18.54,57.89,44.66,77.43,149.49,68.98,31.28,0.00004,0.35956,0,0.16041,0.16363,0.16207,0.16207,0.14318,0.13743,0.22818,0.22107,0.21962,0.19478,0.19824,0.19116,0.0024,0.02872,-0.00002,1440,0.28409,0.00018,0.02865,0.20339,0.16283,0.00048,0.38742,0.14891,0.00148,0,0.00164,0.00005
IMPAER,MAVI1,1,07/05/2020,41.3309,-70.7846,2.5,MA,0.01267,0.22505,1.09753,0,0.00068,0.00516,0.23865,0.04165,0,0.12876,-0.0192,0.14832,0.26525,0.15728,1.26574,0.15154,0.21214,0.70319,0.83195,0.06721,0.00076,0.00015,0.00046,1.36,312.46,350.88,469.51,344.84,479.88,347.79,315.13,140.1,171.33,477.97,294.5,475.01,272.55,62.36,21.655,286.89,333.91,435.35,322.53,451.5,326.02,302.24,87.61,117.83,367.45,243.52,409.99,233.79,55.28,0.00835,0.0004,0.01103,0.00041,4.95572,4.63602,3.27546,1.68026,2.95576,263.11,300.57,357.02,283.64,378.72,281.79,264.51,4.03,8.51,47.79,45.8,123.64,70.33,22.58,0.00013,0.17446,0,0.16736,0.18461,0.18115,0.15337,0.15063,0.13911,0.22806,0.22324,0.2218,0.20049,0.1992,0.18406,0.00007,0.01969,-0.00008,1440,0.12098,0.0002,0.02388,0.08889,0.1177,0.00032,0.7982,0.27992,0.0009,0.00003,0.00058,0.00028
IMPAER,MAVI1,1,07/08/2020,41.3309,-70.7846,2.5,MA,0.01383,0.29164,0.887,0,0.00256,0.02559,0.11464,0.00716,0,0.01134,-0.01236,0.24746,0.42711,0.2245,1.79491,0.11046,0.11266,0.99717,1.00851,0.69223,0.28603,0.00006,0.0005,0.95,92.66,272.9,393.3,475.41,396.81,288.56,398.82,61.94,190.45,271.4,341.12,221.35,128.86,40.94,21.6375,85,256.74,370.73,466.42,377.26,287.66,359.8,48.04,156.66,234.84,316.52,203.25,123.21,36.12,0.01039,0.00032,0.05859,0.00026,12.26298,12.2417,4.41784,7.84514,4.39652,64.76,193.75,273.98,357.92,309.68,239.07,318.7,5.23,20.96,42.42,78.31,75.11,47.28,19.73,0.00009,0.22608,0,0.07127,0.07403,0.07623,0.05779,0.10553,0,0.09978,0.10144,0.11055,0.10607,0.11744,0.08197,0.00014,0.03776,-0.0001,1440,1.24601,0.00032,0.02661,0.46427,0.16562,0.00073,0.64509,0.23949,0.00107,0.00007,0.00066,-0.00045
IMPAER,MAVI1,1,07/11/2020,41.3309,-70.7846,2.5,MA,0.05004,0.35352,0.88285,0,0.00229,0.04511,0.06578,-0.00503,0,0.03039,-0.01598,0.03588,0.08029,0.06373,0.3497,0.03036,0.05327,0.19428,0.22467,1.62268,1.32573,0.00011,0.00007,0.5,17.91,96.68,233.16,276.43,278.25,331.22,552.72,18.3,113.91,220.84,263.45,200.62,255.13,72.81,21.585,17.38,92.27,225.73,271.05,271.54,322.5,544.91,16.57,102.17,204.7,253.43,192.15,246.63,70.77,0.02903,0.00032,0.10802,0.00008,11.0739,11.1588,4.96667,6.10723,5.05154,11.95,71.08,186.93,234.89,247,291.24,523.51,5.53,50.35,115.34,160.37,139.08,179.93,56,0.00012,0.27405,0.00433,0.04595,0.04465,0.0401,0.02162,0.02608,0.00081,0.05047,0.04851,0.05231,0.05186,0.05746,0.06012,0.00018,0.04817,0.00001,1440,2.92082,0.0003,0.10185,0.95939,0.51425,0.00089,0.64207,0.21052,0.00349,0.00007,0.00061,-0.00002
IMPAER,MAVI1,1,07/14/2020,41.3309,-70.7846,2.5,MA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MAVI1,1,07/17/2020,41.3309,-70.7846,2.5,MA,0.01917,0.3282,0.80179,0,0.00115,0.01442,0.06615,0.01133,0,0.03351,0.00112,0.05346,0.1632,0.068,0.59355,0.04397,0.07084,0.32975,0.36326,0.36644,0.05495,0,0.00022,0.59,57.41,171.96,495.54,385.58,997.03,732,364.88,25.4,77.02,284.63,237.92,355.01,306.41,32.69,21.6925,53.78,161.25,469.48,364.98,949.56,711.39,352.83,20.36,63.11,248.64,220.94,331.89,283.85,30.64,0.00349,0.00022,0.04617,-0.00012,6.98176,7.04527,2.44677,4.53499,2.51028,46.13,142.72,406.68,330.61,887.36,663.8,338.77,7.4,28.52,125.28,130.2,227.61,199.77,23.7,0.00004,0.25442,0,0.05413,0.04062,0.0612,0.06235,0.05068,0.01825,0.0567,0.05564,0.05854,0.07846,0.0644,0.06631,0.00001,0.01557,-0.00008,1440,0.65959,0.00025,0.00765,0.3561,0.09364,0.0003,0.58312,0.21802,0.00024,0.00002,0.00049,-0.00025
IMPAER,MAVI1,1,07/20/2020,41.3309,-70.7846,2.5,MA,0.05947,0.53926,3.02829,0.00024,0.00158,0.02899,0.58622,0.04717,0,0.29629,0.1088,0.53208,0.47529,0.31484,3.1826,0.3371,0.49003,1.76811,2.0644,0.11803,0.00234,0.00025,0.00061,2.55,93.32,421.08,272.53,469.67,238.88,433.56,442.63,43.78,180.72,117.48,213.88,93.3,33.79,139.9,21.5425,64.66,301.33,209.97,369.19,196.81,365.53,374.62,12.4,62.4,54.9,125.04,62.46,24.23,92.84,0.04687,0.00049,0.0445,0.0009,14.23313,12.9276,9.19929,5.03384,7.8938,48.67,226.5,163.62,290.24,156.51,294.32,310.74,0,0,0.15,2.82,2.74,2.02,5.03,0.00021,0.41803,0,0.32193,0.33463,0.34675,0.32449,0.32958,0.3371,0.48725,0.48524,0.49021,0.47379,0.43905,0.47401,0.00051,0.03866,-0.00008,1440,0.21245,0.00081,0.13397,0.22785,0.63492,0.00035,2.20239,0.69435,0.00506,0.00026,0.00757,0.00038
IMPAER,MAVI1,1,07/23/2020,41.3309,-70.7846,2.5,MA,0.02223,0.87145,1.52889,0,0.00225,0.03146,0.24119,0.04863,0,0.17904,-0.02022,0.22331,0.43347,0.22891,1.75725,0.11078,0.17031,0.97625,1.15528,0.32463,0.00982,0.00008,0.00029,1.77,309.49,340.98,474.48,333.23,476.32,341.23,309.69,131.7,161.26,463.23,275.56,456.55,259.54,61.7,21.745,282.76,312.08,417.23,293.85,413.51,307.74,283.31,64.19,90.81,303.32,194.66,350.57,197.18,48.46,0.02054,0.00028,0.07513,0.00053,12.39406,12.1807,5.40107,6.99299,5.18774,258.49,282.31,338.39,249.94,339.82,256.99,243.32,5.78,12.72,59.94,52.56,132.14,74.76,22.81,0.00005,0.67554,0,0.14897,0.11825,0.14897,0.13031,0.12062,0.11208,0.16923,0.17335,0.17576,0.16387,0.16204,0.14214,0.0007,0.0337,0.00001,1440,0.58433,0.00074,0.0455,0.46837,0.26678,0.00045,1.11192,0.37691,0.00185,0.00004,0.00442,0.00055
IMPAER,MAVI1,1,07/26/2020,41.3309,-70.7846,2.5,MA,0.01991,0.90589,2.08222,0,0.00228,0.03165,0.29587,0.03055,0,0.17354,-0.00474,0.36386,0.5066,0.30882,2.38936,0.15288,0.21327,1.32742,1.50095,0.47349,0.01559,0.00009,0.00085,2.21,41.88,481.45,375.34,623.09,251.73,265.4,287.91,21.59,148.99,196.54,329.08,119.31,98.38,27.42,21.795,32.31,412.84,323.95,542.48,213.66,234.37,253.8,9.65,69.08,114.12,221.78,85.64,73.71,21.17,0.01937,0.00101,0.09121,0.00018,13.91251,14.4875,6.05851,7.854,6.63352,25.52,358.84,265.22,444.38,171.89,193.68,218.77,2.03,8.99,16.94,39.13,22.34,21.41,8.54,0.00012,0.70224,0,0.11753,0.11539,0.18,0.1476,0.17263,0.11539,0.20871,0.20671,0.21351,0.20533,0.20665,0.19213,0.00017,0.03896,0.0001,1440,0.85228,0.0004,0.03391,0.6196,0.23023,0.00053,1.51434,0.5083,0.00182,0.00016,0.00166,-0.00029
IMPAER,MAVI1,1,07/29/2020,41.3309,-70.7846,2.5,MA,0.0174,0.36835,0.68496,0,0.0016,0.02235,0.26027,0.02794,0,0.14626,-0.0211,0.21289,0.49971,0.17362,1.81273,0.14195,0.18176,1.00707,1.15333,0.28549,0.01182,0.00006,0.00048,1.85,81.67,681.38,287.22,413.25,277.25,682.68,499.27,46.88,413.5,151.28,196.65,150.88,323.98,49.59,21.705,61.67,526.9,226.82,355.72,234.75,580.91,457.7,24.91,239.09,98.77,146.1,115.66,252.96,40.46,0.02132,0.00052,0.03615,0.00056,9.61161,9.95806,3.39844,6.21317,3.74489,45.94,395.61,176.94,290.42,194.77,478.21,407.15,4.9,64.39,31.89,59.91,59.84,134.25,25.38,0.00007,0.28554,0,0.13146,0.13279,0.12863,0.11639,0.12429,0.09725,0.18595,0.18206,0.18571,0.16419,0.1745,0.15488,0.00136,0.02283,0.00001,1440,0.51388,0.0002,0.03603,0.25661,0.21872,0.00035,0.49815,0.18707,0.00139,0.00024,0.00593,0.00033
IMPAER,MAVI1,1,08/01/2020,41.3309,-70.7846,2.5,MA,0.01076,0.32258,1.26408,0.00006,0.0011,0.01406,0.54995,0.07373,0,0.39474,-0.00849,0.46636,0.51142,0.35857,2.80224,0.22894,0.38523,1.5568,1.95155,0.06584,0.00248,0.00013,0.00049,2.33,18,92.76,221.22,257.81,261.32,313.68,516.44,16.94,102.47,200.25,235.44,183.35,237.51,68.66,21.705,11.37,59.23,155.93,190.84,197.04,237.76,431.93,4.84,34.56,85.41,119.93,105.24,139.76,44.71,0.01645,0.00113,0.00568,0.00063,8.85134,9.09663,4.81091,4.04043,5.0562,6.94,41.15,115.38,141.62,148.93,171.79,354.27,0,0.66,7.26,16.98,22.95,32.73,12.87,0.00009,0.25006,0.00275,0.16173,0.21026,0.21969,0.19751,0.21969,0.19431,0.42291,0.41551,0.40429,0.35525,0.35622,0.33806,0.00172,0.02233,0.00001,1440,0.11851,0.0003,0.02626,0.08193,0.15406,0.00023,0.91933,0.29781,0.00117,0.00008,0.00258,0.00001
IMPAER,MAVI1,1,08/04/2020,41.3309,-70.7846,2.5,MA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MAVI1,1,08/07/2020,41.3309,-70.7846,2.5,MA,0.03007,0.24296,1.46092,0,0.00112,0.01801,0.59094,0.031,0,0.32611,0.00823,0.50788,0.41235,0.31987,2.77949,0.29583,0.44392,1.54416,1.87027,0.11545,0.00143,0.00014,0.00024,1.61,17.31,84.54,201.99,211.69,217.7,278.66,432.59,14.12,88.48,178.34,220.09,169.38,208.02,68,21.8475,12.99,62.73,157.61,169.8,178.03,227.17,381.32,4.96,34.82,86.76,128.05,109.41,133.55,48.29,0.02453,0.00066,0.02639,0.00032,7.73236,9.12954,3.95252,3.77984,5.3497,9.1,47.59,128.39,132.48,144.59,183.06,313.67,0,0,1.03,6.09,8.89,13.19,6.36,0.00013,0.18834,0.0044,0.26489,0.28231,0.28231,0.27533,0.2719,0.29583,0.47551,0.46095,0.45311,0.4213,0.42062,0.4083,0.0007,0.02368,-0.00014,1440,0.20781,0.00036,0.0695,0.11522,0.33241,0.00006,1.06249,0.34317,0.00231,0.00007,0.00153,0.00047
IMPAER,MAVI1,1,08/10/2020,41.3309,-70.7846,2.5,MA,0.03482,0.73833,1.92127,0,0.00133,0.02964,0.38979,0.01979,0,0.24514,0.03045,0.4388,0.59055,0.32559,2.78969,0.16444,0.25652,1.54983,1.79497,0.16287,0.00359,0.00019,0.00076,1.88,74.24,638.18,283.26,363.88,260.27,637.82,426.78,52.24,462.82,178,222.63,169.68,369.89,57.76,21.805,46.53,414.09,195.05,270.7,193.41,474.25,331.85,16.96,171.33,80.18,119.28,102.1,223.23,38.2,0.02779,0.00048,0.07198,0.00027,9.81422,11.1936,4.98421,4.83001,6.36364,32.47,288.3,138.75,199.53,143.67,342.92,254.8,0.38,17.4,10.07,22.56,27.99,62.84,14.31,0.00007,0.57235,0.02356,0.15285,0.15285,0.16444,0.15285,0.15876,0.11981,0.27789,0.2698,0.26777,0.23688,0.24679,0.22145,0.00063,0.0366,0,1440,0.29317,0.00085,0.07176,0.418,0.37603,0.00041,1.39729,0.52862,0.00267,0.00018,0.00163,0.00013
IMPAER,MAVI1,1,08/13/2020,41.3309,-70.7846,2.5,MA,0.02427,0.26568,1.98863,0,0.00137,0.01769,0.30485,0.04419,0,0.21306,0.00194,0.26394,0.46701,0.27564,2.06012,0.13598,0.19394,1.14451,1.35758,0.07532,0.00149,0.0001,0.0006,2.38,93.94,418.03,265.23,458.01,234.94,425.62,430.43,52.95,213.34,137.97,249.45,114.64,39.97,166.86,21.81,67.25,308.05,212.25,376.5,198.08,364.13,378.42,23.42,106.07,79.31,162.82,81.73,30.35,121.12,0.02358,0.00013,0.01963,0.00079,10.74103,9.84928,5.83489,4.90614,4.94314,47.71,223.86,161.92,292.16,158.62,301.3,314.4,3.08,18.84,18.79,52.42,34.89,16.45,53.37,0.0002,0.20595,0.00431,0.13745,0.13449,0.13142,0.13449,0.10975,0.13142,0.22396,0.21814,0.20626,0.17842,0.1621,0.18689,0.00071,0.02536,0.00007,1440,0.13558,0.00042,0.05488,0.11032,0.28008,0.00031,1.44628,0.48297,0.00213,0.0001,0.00209,0.00107
IMPAER,MAVI1,1,08/16/2020,41.3309,-70.7846,2.5,MA,0.01835,0.24999,1.42852,0,0.00434,0.03289,0.11258,0.01205,0,0.06658,-0.01588,0.18883,0.46544,0.29584,1.7861,0.05805,0.11879,0.99228,1.05886,0.9884,0.4272,0.00012,0.00022,0.84,243.43,524.01,176.07,424.11,504.61,267.53,423.9,130.45,271.54,90.45,204.95,329.72,144.5,59.9,21.5125,217.54,480.93,165.42,406.4,473.34,254.38,403.49,100.42,220.5,79.79,188.87,306.31,134.95,55.32,0.00507,0.00025,0.09259,0.00023,14.76159,13.9618,6.25884,8.50275,5.45903,150.8,339.32,124.89,328.33,373.1,200.44,332.06,3.87,12.68,6.67,28.82,80.4,36.55,22.29,0.00007,0.19379,0.00569,0.0858,0.08944,0.09821,0.0826,0.07809,0.0842,0.10845,0.11189,0.11692,0.12002,0.12186,0.12168,0.00002,0.03781,-0.00005,1440,1.77912,0.00041,0.01662,0.63253,0.14872,0.00068,1.03892,0.32377,0.00056,0,0.00065,0.00074
IMPAER,MAVI1,1,08/19/2020,41.3309,-70.7846,2.5,MA,0.00712,0.26771,0.76616,0,0.00122,0.01376,0.31438,0.04683,0,0.17313,-0.01228,0.22914,0.28548,0.20638,1.61424,0.18808,0.25602,0.8968,1.06994,0.12389,0.00309,0.00001,0.00057,2.01,48.94,143.96,419.84,317.06,912.89,623.82,315.27,31.4,98.36,352.36,303.3,452.18,392.37,42.32,21.6775,41.2,123.62,352.91,275.06,811.6,553.64,284.67,15.49,55.35,225.5,220.55,347.74,307.07,34.57,0.01483,0.00044,0.01731,0.00062,7.65879,7.16597,3.65362,4.00517,3.1608,34.02,106.6,291.46,223.83,722.11,473.7,249.78,0.19,2.83,17.85,28.25,70.93,66.64,10.87,0.00005,0.20753,0.0055,0.19088,0.19224,0.18953,0.16193,0.16696,0.14234,0.27386,0.26809,0.26453,0.23711,0.23898,0.2221,0.0033,0.02088,-0.00007,1440,0.223,0.00036,0.01637,0.1339,0.11655,0.00003,0.55721,0.20706,0.00093,0,0.00207,0.00394
IMPAER,MAVI1,1,08/22/2020,41.3309,-70.7846,2.5,MA,0.01267,0.84127,2.15218,0,0.00239,0.02868,0.24489,0.02155,0,0.14362,-0.03126,0.17523,0.32363,0.13038,1.29744,0.12282,0.18515,0.7208,0.86442,0.23121,0.00423,0.00011,0.00084,2.98,75.34,218.66,360.6,377.4,746.74,600.33,375.81,28.85,95.68,334.58,297.38,455.04,390.19,40.57,21.775,69.41,201.35,299.53,332.5,676.8,533.73,351.01,14.44,54.68,218.59,221.29,357.07,310.08,33.7,0.02113,0.00116,0.06223,0.00074,12.10698,10.5694,6.58981,5.51717,5.05224,61.9,184.21,246.3,288.44,592.05,467.21,319.17,0.99,6.46,34.47,48.91,116.3,103.37,14.85,0.00007,0.65215,0.01023,0.16444,0.13878,0.1241,0.13426,0.11738,0.12144,0.19229,0.19071,0.1891,0.17069,0.17484,0.16675,0.00071,0.03493,-0.00006,1440,0.41618,0.00069,0.02941,0.36758,0.20155,0.00063,1.56522,0.53961,0.00132,0.0001,0.00321,-0.00015
IMPAER,MAVI1,1,08/25/2020,41.3309,-70.7846,2.5,MA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MAVI1,1,08/28/2020,41.3309,-70.7846,2.5,MA,0.01843,0.93384,1.67921,0.00027,0.00147,0.02322,0.50742,0.10377,0,0.33413,0.07829,0.42307,0.6034,0.48897,3.36742,0.27706,0.36933,1.87079,2.20491,0.14597,0.0017,0.00009,0.00085,5.22,246.1,526.24,171.84,433.73,501.26,269.61,427.76,130.31,269.17,87.47,198.34,314.19,143.53,59.65,21.635,156.61,347,125.13,351.73,349.79,192.27,315.75,36.34,84.96,34.16,92.35,162.79,75.1,34.2,0.02775,0.00096,0.00646,0.00112,12.33695,12.2764,6.92509,5.41186,6.8645,118.04,268.35,100.14,288.73,248.33,138.56,227.75,0,3.55,1.43,10.7,31.25,13.69,8.81,0.00005,0.72391,0.01044,0.21686,0.20814,0.23347,0.21399,0.21399,0.21107,0.42331,0.41295,0.392,0.33805,0.33763,0.31233,0.00101,0.05128,-0.00019,1440,0.26275,0.0005,0.05578,0.08279,0.28716,0.00037,1.22124,0.4604,0.0014,0.00012,0.00508,0.00036
