Dataset,SiteCode,POC,Date,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammSO4f_Val,ECf_Val,OMCf_Val,OCf_Val,TCf_Val,FEf_Val,PBf_Val,MT_Val,RCTM_Val,MF_Val,CM_calculated_Val,RCFM_Val,NO3f_Val,N2f_Val,Kf_Val,SeaSaltf_Val,SOILf_Val,SO4f_Val
IMPAER,ACAD1,1,07/12/2005,44.3771,-68.261,157.3333,ME,0.19647,1.55444,0.2804,3.09816,1.7212,-999,0.00585,0,8.0309,7.63651,5.7192,2.3117,5.32481,0.1523,0,0.02847,0.10836,0.08699,1.1305
IMPAER,ACAD1,1,07/15/2005,44.3771,-68.261,157.3333,ME,0.14319,3.37233,0.4108,3.14982,1.7499,-999,0.01462,0.00027,9.6473,9.66727,7.2293,2.418,7.24927,0.111,0.017,0.02675,0.02052,0.15261,2.4526
IMPAER,ACAD1,1,07/18/2005,44.3771,-68.261,157.3333,ME,0.11249,4.36631,0.224,1.19682,0.6649,-999,0.01445,0,7.2387,7.06677,6.3039,0.9348,6.13197,0.0872,0,0.01275,0.04356,0.18879,3.1755
IMPAER,ACAD1,1,07/21/2005,44.3771,-68.261,157.3333,ME,0.07817,1.61879,0.2723,4.1085,2.2825,-999,0.02014,0.00036,9.9548,10.3467,6.0139,3.9409,6.40581,0.0606,0.0186,0.02207,0.0639,0.26414,1.1773
IMPAER,ACAD1,1,07/24/2005,44.3771,-68.261,157.3333,ME,0.03573,0.22742,0.1369,1.54242,0.8569,-999,0.00621,0.00068,3.8451,4.02317,1.9231,1.922,2.10117,0.0277,0,0.01218,0.04266,0.11604,0.1654
IMPAER,ACAD1,1,07/27/2005,44.3771,-68.261,157.3333,ME,0.64319,21.6094,0.6573,4.38264,2.4348,-999,0.04149,0.00222,32.777,30.285,30.4115,2.3655,27.9195,0.4986,0.0261,0.04146,-0.00198,0.62895,15.7159
IMPAER,ACAD1,1,07/30/2005,44.3771,-68.261,157.3333,ME,0.08217,1.10976,0.2427,2.1366,1.187,-999,0.01318,0.00101,6.1777,5.98272,3.9431,2.2346,3.74812,0.0637,0.0193,0.01621,0.03762,0.13927,0.8071
IMPAER,ACAD1,1,08/02/2005,44.3771,-68.261,157.3333,ME,0.15583,4.57394,0.4111,2.63268,1.4626,-999,0.01622,0.00117,9.9121,9.45438,8.4656,1.4465,8.00788,0.1208,0.0283,0.02024,0.0504,0.18393,3.3265
IMPAER,ACAD1,1,08/05/2005,44.3771,-68.261,157.3333,ME,0.23852,10.076,0.3719,2.11194,1.1733,-999,0.02094,0.0015,16.7179,15.2522,14.5842,2.1337,13.1185,0.1849,0.0221,0.02043,0.0396,0.2805,7.328
IMPAER,ACAD1,1,08/08/2005,44.3771,-68.261,157.3333,ME,0.32624,2.95927,0.3578,4.1913,2.3285,-999,0.02394,0.00184,13.7577,12.5217,9.4928,4.2649,8.25683,0.2529,0.0535,0.03358,0.16218,0.26003,2.1522
IMPAER,ACAD1,1,08/11/2005,44.3771,-68.261,157.3333,ME,0.06992,3.3814,0.2439,1.75284,0.9738,-999,0.01236,0.00066,7.2071,7.203,5.6493,1.5578,5.6452,0.0542,0,0.01364,0.04122,0.15593,2.4592
IMPAER,ACAD1,1,08/14/2005,44.3771,-68.261,157.3333,ME,0.10397,4.94505,0.4057,3.61026,2.0057,-999,0.0155,0.00281,11.9654,11.6642,9.6108,2.3546,9.30959,0.0806,0.0187,0.02701,0.02664,0.21797,3.5964
IMPAER,ACAD1,1,08/17/2005,44.3771,-68.261,157.3333,ME,0.07456,1.65275,0.2219,1.7352,0.964,-999,0.01023,0.0007,5.6292,5.51567,3.9582,1.671,3.84467,0.0578,0,0.0151,0.03438,0.12588,1.202
IMPAER,ACAD1,1,08/20/2005,44.3771,-68.261,157.3333,ME,0.27425,1.30584,0.1196,1.14696,0.6372,-999,0.01012,0.00025,6.8029,6.60417,3.528,3.2749,3.32927,0.2126,0,0.01886,0.35316,0.12946,0.9497
IMPAER,ACAD1,1,08/23/2005,44.3771,-68.261,157.3333,ME,0.11249,1.10083,0.2639,1.85814,1.0323,-999,0.01546,0.00096,6.3142,6.22729,3.6283,2.6859,3.54139,0.0872,0.0196,0.01682,0.05976,0.14628,0.8006
IMPAER,ACAD1,1,08/26/2005,44.3771,-68.261,157.3333,ME,0.10191,0.64543,0.3438,3.88944,2.1608,-999,0.02662,0.00061,8.913,8.80754,5.4085,3.5045,5.30304,0.079,0.0478,0.02774,-0.00252,0.32498,0.4694
IMPAER,ACAD1,1,08/29/2005,44.3771,-68.261,157.3333,ME,0.19066,1.53093,0.0406,0.3996,0.222,-999,0.00251,0.00023,4.5921,4.62322,2.4397,2.1524,2.47082,0.1478,0,0.01165,0.28116,0.02788,1.1134
IMPAER,ACAD1,1,06/01/2006,44.3771,-68.261,157.3333,ME,0.54257,7.15509,0.3601,1.9026,1.057,-999,0.03084,0.00139,19.46,18.2619,11.8344,7.6256,10.6363,0.4206,0.008,0.03885,0.04212,0.63385,5.2037
IMPAER,ACAD1,1,06/04/2006,44.3771,-68.261,157.3333,ME,0.04528,0.17531,0.0433,0.06498,0.0361,-999,0.00297,0.00022,1.834,1.51594,0.7456,1.0884,0.42754,0.0351,-0.0104,0.00355,0.06858,0.03008,0.1275
IMPAER,ACAD1,1,06/07/2006,44.3771,-68.261,157.3333,ME,0.15287,1.81954,0.1745,0.88992,0.4944,-999,0.00393,0.00039,5.3577,5.26451,3.3277,2.03,3.23451,0.1185,-0.0109,0.00849,0.10008,0.0976,1.3233
IMPAER,ACAD1,1,06/10/2006,44.3771,-68.261,157.3333,ME,0.04773,1.11526,0.1272,0.14922,0.0829,-999,0.00179,0.00027,2.8049,2.21444,2.0657,0.7392,1.47524,0.037,-0.0105,0.00432,0.0261,0.00973,0.8111
IMPAER,ACAD1,1,06/13/2006,44.3771,-68.261,157.3333,ME,0.21208,1.45805,0.2687,3.9762,2.209,-999,0.01787,0.00095,12.0192,11.6304,6.5843,5.4349,6.19546,0.1644,0.0138,0.02923,0.09306,0.18738,1.0604
IMPAER,ACAD1,1,06/16/2006,44.3771,-68.261,157.3333,ME,0.08669,0.59029,0.2136,3.28464,1.8248,-999,0.02564,0.00043,9.5958,9.1047,5.2091,4.3867,4.718,0.0672,0.0076,0.03555,0.11268,0.43011,0.4293
IMPAER,ACAD1,1,06/19/2006,44.3771,-68.261,157.3333,ME,1.47602,10.4869,0.3858,4.06872,2.2604,-999,0.02895,0.0015,25.054,23.9036,18.9137,6.1403,17.7633,1.1442,0.016,0.06469,0.51336,0.83254,7.6268
IMPAER,ACAD1,1,06/22/2006,44.3771,-68.261,157.3333,ME,0.51923,6.40558,0.2402,1.80324,1.0018,-999,0.01975,0.00107,15.7529,14.2878,10.9824,4.7705,9.5173,0.4025,0.0073,0.02568,0.07218,0.47689,4.6586
IMPAER,ACAD1,1,06/25/2006,44.3771,-68.261,157.3333,ME,0.05108,1.10028,0.0952,0.91854,0.5103,-999,0.00426,0.00104,4.1527,3.62742,2.8224,1.3303,2.29712,0.0396,-0.0102,0.01209,0.03276,0.09926,0.8002
IMPAER,ACAD1,1,06/28/2006,44.3771,-68.261,157.3333,ME,0.08024,0.64474,0.0375,0.13104,0.0728,-999,0.00275,0.00027,2.7271,2.85395,1.1347,1.5924,1.26155,0.0622,-0.0103,0.00613,0.32274,0.04529,0.4689
IMPAER,ACAD1,1,07/01/2006,44.3771,-68.261,157.3333,ME,0.23401,1.90355,0.3949,4.9104,2.728,-999,0.01191,0.00105,13.0818,12.3598,8.4523,4.6295,7.73027,0.1814,0.0081,0.0542,0.15966,0.12776,1.3844
IMPAER,ACAD1,1,07/04/2006,44.3771,-68.261,157.3333,ME,0.31902,8.50809,0.3337,2.51226,1.3957,-999,0.01938,0.00182,17.3856,14.5272,14.8451,2.5405,11.9867,0.2473,0.0109,0.09501,0.0288,0.28484,6.1877
IMPAER,ACAD1,1,07/07/2006,44.3771,-68.261,157.3333,ME,0.08733,0.61105,0.16,2.56536,1.4252,-999,0.01218,0.00101,7.3545,7.16204,3.8059,3.5486,3.61344,0.0677,0.0078,0.0205,0.054,0.1357,0.4444
IMPAER,ACAD1,1,07/10/2006,44.3771,-68.261,157.3333,ME,0.98891,7.89649,0.4738,6.25626,3.4757,-999,0.02909,0.00343,23.5758,21.5955,17.8293,5.7465,15.849,0.7666,0.0171,0.05937,0.10422,0.1293,5.7429
IMPAER,ACAD1,1,07/13/2006,44.3771,-68.261,157.3333,ME,0.09533,2.5663,0.2651,1.3653,0.7585,-999,0.00625,0.00073,6.5565,6.42803,4.5003,2.0562,4.37183,0.0739,-0.0109,0.01316,0.0513,0.0285,1.8664
IMPAER,ACAD1,1,07/16/2006,44.3771,-68.261,157.3333,ME,0.16022,5.15006,0.5563,2.10456,1.1692,-999,0.01564,0.00156,10.8209,9.82213,9.0551,1.7658,8.05633,0.1242,0.0077,0.01856,0.02502,0.06017,3.7455
IMPAER,ACAD1,1,07/19/2006,44.3771,-68.261,157.3333,ME,0.05392,0.64776,0.1805,2.60388,1.4466,-999,0.01211,0.00068,7.7926,7.66296,3.8051,3.9875,3.67546,0.0418,-0.0108,0.02222,0.0603,0.12909,0.4711
IMPAER,ACAD1,1,07/22/2006,44.3771,-68.261,157.3333,ME,0.06592,1.7314,0.2174,1.4607,0.8115,-999,0.00585,0.00099,5.2746,5.12484,3.7126,1.562,3.56284,0.0511,-0.011,0.00948,0.02574,0.06168,1.2592
IMPAER,ACAD1,1,07/25/2006,44.3771,-68.261,157.3333,ME,0.55831,5.37845,0.3336,2.39742,1.3319,-999,0.01981,0.00212,14.0987,12.4543,10.4845,3.6142,8.84011,0.4328,0.0087,0.02979,0.08136,0.09096,3.9116
IMPAER,ACAD1,1,07/28/2006,44.3771,-68.261,157.3333,ME,0.57276,12.2342,0.5601,2.61936,1.4552,-999,0.0279,0.00146,22.1309,20.2355,18.2805,3.8504,16.3851,0.444,0.0114,0.03032,0.03402,0.3647,8.8976
IMPAER,ACAD1,1,07/31/2006,44.3771,-68.261,157.3333,ME,0.10707,0.45732,0.1644,3.45762,1.9209,-999,0.01066,0.00084,6.5634,7.09905,3.9136,2.6498,4.44925,0.083,0.0065,0.01916,0.12744,0.13539,0.3326
IMPAER,ACAD1,1,08/03/2006,44.3771,-68.261,157.3333,ME,0.08166,0.63621,0.1438,3.14658,1.7481,-999,0.01106,0.0003,7.5452,6.93326,4.9308,2.6144,4.31886,0.0633,0.0025,0.03054,0.108,0.20261,0.4627
IMPAER,ACAD1,1,08/06/2006,44.3771,-68.261,157.3333,ME,0.04334,0.5181,0.1649,1.21644,0.6758,-999,0.00571,0.00033,4.1176,3.77914,2.4027,1.7149,2.06424,0.0336,-0.0136,0.01259,0.02826,0.09319,0.3768
IMPAER,ACAD1,1,08/09/2006,44.3771,-68.261,157.3333,ME,0.07908,0.33949,0.1195,1.52928,0.8496,-999,0.02186,0.00081,6.0468,5.49386,2.98,3.0668,2.42706,0.0613,0.0011,0.01869,0.0675,0.29222,0.2469
IMPAER,ACAD1,1,08/12/2006,44.3771,-68.261,157.3333,ME,0.0574,0.23073,0.1183,0.9108,0.506,-999,0.00375,0.00065,2.8107,2.88524,1.3318,1.4789,1.40634,0.0445,0.0015,0.01119,0.04518,0.04393,0.1678
IMPAER,ACAD1,1,08/15/2006,44.3771,-68.261,157.3333,ME,0.51226,10.4544,0.4259,3.54186,1.9677,-999,0.02149,0.00711,21.4469,19.0537,18.0319,3.415,15.6387,0.3971,0.0104,0.03569,0.0855,0.61879,7.6032
IMPAER,ACAD1,1,08/18/2006,44.3771,-68.261,157.3333,ME,0.10655,1.32371,0.3165,1.9008,1.056,-999,0.0131,0.00096,7.3558,6.38034,4.8558,2.5,3.88034,0.0826,0.01,0.01281,0.03978,0.19299,0.9627
IMPAER,ACAD1,1,08/21/2006,44.3771,-68.261,157.3333,ME,0.05882,0.72462,0.1037,1.09044,0.6058,-999,0.00252,0.00066,3.9498,3.62525,2.3931,1.5567,2.06855,0.0456,0.0024,0.00711,0.03366,0.05731,0.527
IMPAER,ACAD1,1,08/24/2006,44.3771,-68.261,157.3333,ME,0.08617,0.83999,0.1851,1.3491,0.7495,-999,0.01319,0.00086,5.0236,4.91418,2.8068,2.2168,2.69738,0.0668,0.0014,0.01481,0.0396,0.19742,0.6109
IMPAER,ACAD1,1,08/27/2006,44.3771,-68.261,157.3333,ME,0.08811,0.74608,0.1449,1.56834,0.8713,-999,0.00857,0.00082,5.7078,5.24961,3.2066,2.5012,2.74841,0.0683,0.0013,0.01377,0.05562,0.14537,0.5426
IMPAER,ACAD1,1,08/30/2006,44.3771,-68.261,157.3333,ME,0.06347,0.80575,0.2248,1.45116,0.8062,-999,0.00647,0.00095,5.3984,5.09817,2.9771,2.4213,2.67687,0.0492,0.0014,0.01611,0.02862,0.10307,0.586
IMPAER,ACAD1,1,06/02/2007,44.3771,-68.261,157.3333,ME,0.21259,2.6587,0.3456,3.01788,1.6766,-999,0.02972,0.00201,12.0285,11.8537,6.7522,5.2763,6.57741,0.1648,0.0169,0.02947,0.06966,0.27298,1.9336
IMPAER,ACAD1,1,06/05/2007,44.3771,-68.261,157.3333,ME,0.46156,4.80274,0.2012,1.7001,0.9445,-999,0.01075,0.00077,9.8841,9.17692,8.3666,1.5175,7.65942,0.3578,0.0167,0.02991,0.29718,0.19664,3.4929
IMPAER,ACAD1,1,06/08/2007,44.3771,-68.261,157.3333,ME,0.06643,1.08034,0.1852,1.50462,0.8359,-999,0.02659,0.00093,7.9682,7.56744,3.6775,4.2907,3.27674,0.0515,0.0141,0.02834,0.02952,0.41063,0.7857
IMPAER,ACAD1,1,06/11/2007,44.3771,-68.261,157.3333,ME,0.24691,1.58414,0.1148,1.39554,0.7753,-999,0.0169,0.00052,7.2421,7.46601,3.5847,3.6574,3.80861,0.1914,0.0135,0.03346,0.22878,0.23845,1.1521
IMPAER,ACAD1,1,06/14/2007,44.3771,-68.261,157.3333,ME,0.2104,1.88471,0.1306,0.77526,0.4307,-999,0.00736,0.00048,7.8204,8.05849,2.9988,4.8216,3.23689,0.1631,0.0141,0.0198,0.1242,0.11172,1.3707
IMPAER,ACAD1,1,06/17/2007,44.3771,-68.261,157.3333,ME,0.5298,4.17368,0.3936,3.73104,2.0728,-999,0.033,0.00218,16.7164,16.1289,9.8559,6.8605,9.26844,0.4107,0.0192,0.0406,0.07812,0.3622,3.0354
IMPAER,ACAD1,1,06/20/2007,44.3771,-68.261,157.3333,ME,0.60978,2.78561,0.2986,3.84876,2.1382,-999,0.01787,0.00081,15.5329,14.985,8.4883,7.0446,7.94043,0.4727,0.0168,0.04217,0.1746,0.22307,2.0259
IMPAER,ACAD1,1,06/23/2007,44.3771,-68.261,157.3333,ME,0.06037,0.60005,0.193,2.6811,1.4895,-999,0.01177,0.00073,5.9596,6.11045,3.5436,2.416,3.69445,0.0468,0,0.02053,0.04284,0.11709,0.4364
IMPAER,ACAD1,1,06/26/2007,44.3771,-68.261,157.3333,ME,0.40661,9.46564,0.685,6.57198,3.6511,-999,0.05004,0.00276,26.0931,23.6864,20.1444,5.9487,17.7377,0.3152,0.0326,0.05037,0.01476,0.59373,6.8841
IMPAER,ACAD1,1,06/29/2007,44.3771,-68.261,157.3333,ME,0.09817,0.57819,0.1056,1.5228,0.846,-999,0.00987,0.00045,7.6519,7.49722,2.6205,5.0314,2.46582,0.0761,0.0145,0.01688,0.03384,0.12722,0.4205
IMPAER,ACAD1,1,07/02/2007,44.3771,-68.261,157.3333,ME,0.03857,0.38693,0.1138,1.13652,0.6314,-999,0.00748,0.00033,3.4062,3.68114,1.5476,1.8586,1.82254,0.0299,0.0002,0.01183,0.06138,0.08535,0.2814
IMPAER,ACAD1,1,07/05/2007,44.3771,-68.261,157.3333,ME,0.27941,3.11823,0.1692,1.26666,0.7037,-999,0.00629,0.00224,9.1872,8.6404,5.6282,3.559,5.0814,0.2166,-0.0134,0.02159,0.11412,0.13378,2.2678
IMPAER,ACAD1,1,07/08/2007,44.3771,-68.261,157.3333,ME,0.08901,0.94669,0.3118,3.64284,2.0238,-999,0.00804,0.00725,10.621,10.6514,5.1521,5.4689,5.18254,0.069,0.0003,0.04092,0.08334,0.10886,0.6885
IMPAER,ACAD1,1,07/11/2007,44.3771,-68.261,157.3333,ME,0.06747,2.91679,0.0902,0.32742,0.1819,-999,0.00838,0.00041,4.8763,4.58263,3.9113,0.965,3.61763,0.0523,-0.0134,0.0085,0.01962,0.19614,2.1213
IMPAER,ACAD1,1,07/14/2007,44.3771,-68.261,157.3333,ME,0.15196,3.21461,0.1988,1.5714,0.873,-999,0.01169,0.00097,8.109,7.38405,6.1839,1.9251,5.45895,0.1178,0.0009,0.01725,0.0396,0.28257,2.3379
IMPAER,ACAD1,1,07/17/2007,44.3771,-68.261,157.3333,ME,0.14319,2.2099,0.1946,2.08242,1.1569,-999,0.01148,0.00115,8.1691,6.88104,6.1913,1.9778,4.90324,0.111,0.0031,0.02197,0.08172,0.19142,1.6072
IMPAER,ACAD1,1,07/20/2007,44.3771,-68.261,157.3333,ME,0.1797,5.50646,0.3957,1.88622,1.0479,-999,0.0117,0.00133,11.1905,10.3105,9.216,1.9745,8.33599,0.1393,0.002,0.01835,0.01314,0.35477,4.0047
IMPAER,ACAD1,1,07/23/2007,44.3771,-68.261,157.3333,ME,0.10733,1.54193,0.172,2.9628,1.646,-999,0.00859,0.00064,7.5048,6.9099,5.6172,1.8876,5.0223,0.0832,0.0011,0.01407,0.0792,0.15905,1.1214
IMPAER,ACAD1,1,07/26/2007,44.3771,-68.261,157.3333,ME,0.13829,7.96317,0.5536,4.79196,2.6622,-999,0.03092,0.00184,18.7314,17.6611,15.1997,3.5317,14.1294,0.1072,0.0069,0.02898,0.03078,0.65163,5.7914
IMPAER,ACAD1,1,07/29/2007,44.3771,-68.261,157.3333,ME,0.05212,2.81545,0.1729,1.52352,0.8464,-999,0.00524,0.00084,5.3958,5.62618,4.3988,0.997,4.62918,0.0404,-0.0134,0.012,0.04212,0.02307,2.0476
IMPAER,ACAD1,1,08/01/2007,44.3771,-68.261,157.3333,ME,0.06979,1.06961,0.1749,4.02948,2.2386,-999,0.02568,0.00068,9.546,8.87649,6.4385,3.1075,5.76899,0.0541,-0.0015,0.02865,0.09234,0.33287,0.7779
IMPAER,ACAD1,1,08/04/2007,44.3771,-68.261,157.3333,ME,0.39655,11.6713,0.4274,4.44546,2.4697,-999,0.0238,0.00148,21.1175,19.594,18.8463,2.2712,17.3228,0.3074,0.0028,0.03718,0.02178,0.36038,8.4882
IMPAER,ACAD1,1,08/07/2007,44.3771,-68.261,157.3333,ME,0.12049,1.79685,0.1887,2.1591,1.1995,-999,0.00836,0.00131,7.3914,6.92975,4.8907,2.5007,4.42905,0.0934,-0.0017,0.01674,0.0693,0.09461,1.3068
IMPAER,ACAD1,1,08/10/2007,44.3771,-68.261,157.3333,ME,0.05134,0.25369,0.0999,1.56852,0.8714,-999,0.01001,0.00042,4.5248,4.37749,2.2973,2.2275,2.14999,0.0398,-0.0132,0.01397,0.0513,0.12524,0.1845
IMPAER,ACAD1,1,08/13/2007,44.3771,-68.261,157.3333,ME,0.18731,1.07525,0.2384,4.0104,2.228,-999,0.01199,0.00123,16.4159,16.1027,6.0397,10.3762,5.72652,0.1452,-0.0011,0.0247,0.07362,0.14155,0.782
IMPAER,ACAD1,1,08/16/2007,44.3771,-68.261,157.3333,ME,0.34817,4.5749,0.384,2.7414,1.523,-999,0.02295,0.00176,13.3816,11.7797,9.9555,3.4261,8.35363,0.2699,0.0058,0.02818,0.05274,0.25241,3.3272
IMPAER,ACAD1,1,08/19/2007,44.3771,-68.261,157.3333,ME,0.0685,0.35654,0.0444,0.819,0.455,-999,0.00526,0.00083,3.3827,3.18957,1.6089,1.7738,1.41577,0.0531,-0.0129,0.01334,0.08424,0.0431,0.2593
IMPAER,ACAD1,1,08/22/2007,44.3771,-68.261,157.3333,ME,0.04902,0.27321,0.0611,1.22868,0.6826,-999,0.01513,0.00049,4.37,3.93349,2.2677,2.1023,1.83119,0.038,-0.013,0.01709,0.03096,0.18822,0.1987
IMPAER,ACAD1,1,08/25/2007,44.3771,-68.261,157.3333,ME,0.5387,15.896,0.6848,3.55842,1.9769,-999,0.04184,0.00175,26.2066,23.8645,23.6661,2.5405,21.324,0.4176,0.0201,0.0511,0.02358,0.62253,11.5607
IMPAER,ACAD1,1,08/28/2007,44.3771,-68.261,157.3333,ME,0.04412,0.19621,0.1377,2.25108,1.2506,-999,0.01743,0.00029,5.2913,4.54599,3.5236,1.7677,2.77829,0.0342,-0.0131,0.01789,0.0054,0.14378,0.1427
IMPAER,ACAD1,1,08/31/2007,44.3771,-68.261,157.3333,ME,0.11404,3.49181,0.1773,1.25766,0.6987,-999,0.01118,0.00068,7.117,6.70913,5.7242,1.3928,5.31633,0.0884,-0.0132,0.01915,0.01458,0.26094,2.5395
IMPAER,ACAD1,1,06/02/2008,44.3771,-68.261,157.3333,ME,0.0356,0.6281,0.0827,1.4418,0.801,-999,0.00382,0.00071,-999,-999,2.0112,-999,2.26033,0.0276,-0.0466,0.01247,0.03672,0.0354,0.4568
IMPAER,ACAD1,1,06/05/2008,44.3771,-68.261,157.3333,ME,0.13867,3.67881,0.1664,1.86138,1.0341,-999,0.01262,0.00114,9.6884,9.424,6.2879,3.4005,6.0235,0.1075,-0.0449,0.03488,-0.0018,0.18003,2.6755
IMPAER,ACAD1,1,06/08/2008,44.3771,-68.261,157.3333,ME,0.25129,4.54616,0.205,2.66634,1.4813,-999,0.03272,0.00155,12.9342,12.2323,8.8662,4.068,8.16433,0.1948,-0.0436,0.0427,-0.01206,0.5076,3.3063
IMPAER,ACAD1,1,06/11/2008,44.3771,-68.261,157.3333,ME,0.08824,2.47032,0.1471,1.41012,0.7834,-999,0.0084,0.00054,7.9692,7.81433,4.3853,3.5839,4.23043,0.0684,-0.0455,0.017,0.0045,0.11014,1.7966
IMPAER,ACAD1,1,06/14/2008,44.3771,-68.261,157.3333,ME,0.07327,0.45581,0.0581,1.27962,0.7109,-999,0.01918,0.00063,6.0585,5.84645,2.465,3.5935,2.25295,0.0568,-0.044,0.01831,0.1764,0.20975,0.3315
IMPAER,ACAD1,1,06/17/2008,44.3771,-68.261,157.3333,ME,0.12835,1.50796,0.1291,0.85158,0.4731,-999,0.00614,0.00025,4.9811,4.89624,2.9101,2.071,2.82524,0.0995,0.1064,0.01135,0.02286,0.18538,1.0967
IMPAER,ACAD1,1,06/20/2008,44.3771,-68.261,157.3333,ME,0.14164,3.71938,0.1073,0.59598,0.3311,-999,0.00585,0.00076,6.478,5.94207,5.1158,1.3622,4.57987,0.1098,0.0373,0.00647,-0.01098,0.02655,2.705
IMPAER,ACAD1,1,06/23/2008,44.3771,-68.261,157.3333,ME,0.15119,5.08544,0.1898,2.04444,1.1358,-999,0.00786,0.00088,10.5732,10.2159,7.9183,2.6549,7.56101,0.1172,-0.0429,0.03794,0.0405,0.04965,3.6985
IMPAER,ACAD1,1,06/26/2008,44.3771,-68.261,157.3333,ME,0.23168,3.46445,0.2955,2.57454,1.4303,-999,0.02406,0.00198,13.5337,12.2541,8.1149,5.4188,6.83531,0.1796,-0.0454,0.03305,0.02628,0.24285,2.5196
IMPAER,ACAD1,1,06/29/2008,44.3771,-68.261,157.3333,ME,0.06708,4.41512,0.248,2.32128,1.2896,-999,0.00645,0.00083,9.9339,9.40753,7.6479,2.286,7.12153,0.052,-0.0588,0.01787,-0.02358,0.09362,3.211
IMPAER,ACAD1,1,07/02/2008,44.3771,-68.261,157.3333,ME,0.23323,7.94475,0.3795,3.35628,1.8646,-999,0.02246,0.00103,15.729,15.2406,12.9866,2.7424,12.4982,0.1808,0.0006,0.02117,-0.01224,0.59668,5.778
IMPAER,ACAD1,1,07/05/2008,44.3771,-68.261,157.3333,ME,0.09791,0.78458,0.1745,3.46932,1.9274,-999,0.00896,0.00094,8.1672,7.58792,5.3068,2.8604,4.72752,0.0759,-0.0015,0.05495,0.03798,0.16323,0.5706
IMPAER,ACAD1,1,07/08/2008,44.3771,-68.261,157.3333,ME,0.30367,9.67436,0.4546,5.1804,2.878,-999,0.06553,0.00145,23.826,23.0307,17.6895,6.1365,16.8942,0.2354,0.0087,0.07754,0.0216,1.25957,7.0359
IMPAER,ACAD1,1,07/11/2008,44.3771,-68.261,157.3333,ME,0.06334,0.6237,0.159,1.83942,1.0219,-999,0.0139,0.001,5.9147,6.00365,2.8192,3.0955,2.90815,0.0491,0.005,0.01778,0.01368,0.20901,0.4536
IMPAER,ACAD1,1,07/14/2008,44.3771,-68.261,157.3333,ME,0.18189,2.29185,0.1295,1.55772,0.8654,-999,0.01672,0.00072,6.8866,6.67471,4.6776,2.209,4.46571,0.141,0.0008,0.0159,0.054,0.25076,1.6668
IMPAER,ACAD1,1,07/17/2008,44.3771,-68.261,157.3333,ME,0.30289,3.70686,0.2521,3.0987,1.7215,-999,0.02811,0.00139,14.1309,13.0932,8.8275,5.3034,7.78982,0.2348,0.004,0.02931,0.02286,0.40641,2.6959
IMPAER,ACAD1,1,07/20/2008,44.3771,-68.261,157.3333,ME,0.18047,6.01783,0.3443,4.03758,2.2431,-999,0.01546,0.00136,14.1805,13.4178,11.8284,2.3521,11.0657,0.1399,0.0055,0.04007,0.03942,0.44615,4.3766
IMPAER,ACAD1,1,07/23/2008,44.3771,-68.261,157.3333,ME,0.18898,0.87904,0.0535,1.48878,0.8271,-999,0.00435,0.00019,5.4644,5.24905,3.0227,2.4417,2.80735,0.1465,-0.014,0.01332,0.10476,0.09229,0.6393
IMPAER,ACAD1,1,07/26/2008,44.3771,-68.261,157.3333,ME,0.14667,4.48415,0.233,2.31876,1.2882,-999,0.01358,0.00061,10.2,9.30735,8.4181,1.7819,7.52545,0.1137,0.0032,0.01877,-0.02358,0.36645,3.2612
IMPAER,ACAD1,1,07/29/2008,44.3771,-68.261,157.3333,ME,0.17944,2.25528,0.3961,5.29812,2.9434,-999,0.01514,0.00181,12.1447,11.2556,9.2823,2.8624,8.3932,0.1391,0.0047,0.05028,0.0441,0.22016,1.6402
IMPAER,ACAD1,1,08/01/2008,44.3771,-68.261,157.3333,ME,0.02283,1.26459,0.0948,0.97938,0.5441,-999,0.00262,0.00056,3.9853,3.75726,2.6561,1.3292,2.42806,0.0177,-0.0185,0.00811,0.05328,0.01318,0.9197
IMPAER,ACAD1,1,08/04/2008,44.3771,-68.261,157.3333,ME,0.0418,0.60541,0.089,1.43208,0.7956,-999,0.00292,0.00073,3.0411,3.52348,1.8257,1.2154,2.30808,0.0324,-0.0022,0.01217,0.08262,0.05717,0.4403
IMPAER,ACAD1,1,08/07/2008,44.3771,-68.261,157.3333,ME,0.21801,1.10509,0.0805,1.31382,0.7299,-999,0.00617,0.00032,4.9577,5.07603,2.8461,2.1116,2.96443,0.169,-0.0185,0.01586,0.13536,0.11165,0.8037
IMPAER,ACAD1,1,08/10/2008,44.3771,-68.261,157.3333,ME,0.08579,3.5233,0.1738,1.48644,0.8258,-999,0.00593,0.00145,8.1917,7.79625,5.8829,2.3088,5.48745,0.0665,-0.0182,0.01642,-0.01458,0.2327,2.5624
IMPAER,ACAD1,1,08/13/2008,44.3771,-68.261,157.3333,ME,0.07585,1.22141,0.1394,1.94274,1.0793,-999,0.0088,0.00082,6.1857,6.44209,3.3193,2.8664,3.57569,0.0588,-0.0185,0.01457,0.05616,0.14012,0.8883
IMPAER,ACAD1,1,08/16/2008,44.3771,-68.261,157.3333,ME,0.19466,5.11156,0.2594,1.67904,0.9328,-999,0.01004,0.00112,10.0192,9.16294,8.1223,1.8969,7.26604,0.1509,-0.0182,0.01208,-0.01872,0.0401,3.7175
